Hash,Date,Author,Message,IsMerge
960507220040eae6fc73547770462e6a874323b2,2016-06-19 01:17:44,Brandon Horst,Formalize which value is picked by _.unionBy and _.unionWith to pick the result from the first array in which it occurs.,False
9cabc7c2223399f61ab259d50543698d2971e67d,2016-06-19 01:17:44,John-David Dalton,Ensute `_.assignWith` respects `customizer` results of `undefined`. [closes #2424],False
b2b3391827a6aac254a4141dafa05d5b47be6326,2016-06-19 01:17:43,Dan J Miller,Fixed display of transforms param in overArgs docs. (#2422),False
19e94b88899a9d580018b7c4c7f365b5c370017e,2016-06-19 01:17:43,John-David Dalton,Move split out functions.,False
4bee8c9ead68ec531a0faf95e8727849756032ea,2016-06-19 01:17:43,John-David Dalton,Add docs for split out functions. [ci skip],False
3f1ae773066b8be3ddc6f0defae24fc23c5119ed,2016-06-19 01:17:43,John-David Dalton,Assign `pair[0]` to a variable.,False
9f6d6d7b3728308ec18451b9674d6c7aa99c4749,2016-06-19 01:17:43,John-David Dalton,Remove `isFlattenableIteratee` predicate to resolve regression. [closes #2418],False
adac412f588b6aaad4976aa2d0c2b199573ada27,2016-06-19 01:17:43,John-David Dalton,Split out `setWrapToString`.,False
31ca38515acfba6a176f66158c20f344fc9ace0e,2016-06-19 01:17:43,John-David Dalton,Make wrap functions more debuggable.,False
4a3592997914dcda38b99f8bec7a3f361e7e664f,2016-06-19 01:17:42,John-David Dalton,Cleanup wrap comments.,False
4a0610f107a0b8ff8e3be2d4f28d6f6f5cd87a35,2016-06-19 01:17:42,John-David Dalton,Replace `_.result` use with `_.get`.,False
9a1b3d813a0fb66d8296f84597a9044060bae74a,2016-06-19 01:17:42,John-David Dalton,Rename wrapper function.,False
a7a486249198f575462522897d73317f903ad060,2016-06-19 01:17:42,John-David Dalton,Add missing `context` references.,False
5783536837a64db63d0305ca4e6a795e68eb49c2,2016-06-19 01:17:42,John-David Dalton,Update dojo to 1.11.2 and  jquery to 3.0.0.,False
f8646d1a5d60ab8970d8dcecd055467fc0a17701,2016-06-11 00:49:28,John-David Dalton,Minor space nit.,False
39bb7064e791da4aeaba04350035f779f21a7438,2016-06-11 00:49:28,John-David Dalton,Minor doc nits. [ci skip],False
388bf6934df1574a6a923482760cf8f0267492cf,2016-06-09 12:25:25,John-David Dalton,Ensure `fp.rearg` returns a curried function. [closes #2413],False
5122e9271c3d1cfadf4869b547a71436143730bd,2016-06-09 11:56:57,John-David Dalton,Add `conforms` to `aliasToReal` fp mapping.,False
32b36435f87c931876606e050f2a6e31ab18f876,2016-06-08 23:23:49,John-David Dalton,Add `baseIsXyz` helpers.,False
807ad48bbc510b12df04eb5840f91a627ea8cccd,2016-06-08 00:49:35,John-David Dalton,Add compat note to `addSetEntry`. [ci skip],False
b5842314b49a712b2cc7207a8514ac21c3a80a3f,2016-06-07 21:03:48,John-David Dalton,Make `LARGE_ARRAY_SIZE` check in `stackSet` align with others.,False
efb4db2b8674d54f2bcfe5368e95f37186b06aff,2016-06-07 19:50:01,John-David Dalton,Isolate caches of tests.,False
ecbf8cd72216b9170ccd9073e57a4e3daa3265b8,2016-06-07 19:38:33,John-David Dalton,Add map cache test for changing values.,False
9992144130e19c7239b125c9f4f2c498b6e9d3b0,2016-06-07 19:38:14,John-David Dalton,Cleanup clone tests.,False
1f9cba6f5364e507a6685c0a67364d2e2d0515e8,2016-06-07 12:16:34,Greenkeeper,Update markdown-doctest to 0.7.0.,False
2465a6bdbdb63aa1b83c99025be9c0612dacc15a,2016-06-07 12:16:06,John-David Dalton,Add `fp.mergeAllWith` test.,False
1a7199fd6becb3cefaeee9e6a4a13422d494b14d,2016-06-07 11:50:13,John-David Dalton,Cleanup fp tests.,False
57f0a4c6d71ffea605c8f98fb42be1f634d3d378,2016-06-07 08:30:15,John-David Dalton,Add `conformsTo` to fp `aryMethod` mapping.,False
138cf77916fd80445fc4484a24a759b0b40b132e,2016-06-07 08:28:51,John-David Dalton,"Add `fp.assignAllWith`, `fp.extendAllWith`, and `fp.mergeAllWith`.",False
43d1ca89c2ab8cbea2a5798deec6c541404a6d44,2016-06-07 06:19:33,John-David Dalton,Add `_.ary` and `_.unary` tests for `this` binding and minimum arg count.,False
51e619b18fe94b242a277a084abf4d0e895d9769,2016-06-07 06:18:35,John-David Dalton,Cleanup `this` binding test labels.,False
21df7426e2f4d2a2d42c18206eed9ce22ccb4f8c,2016-06-07 04:28:24,John-David Dalton,Ensure `_.divide` and `_.multiply` return `1` when no arguments are specified. [closes #2405],False
2f6b2ca0c7fa9c6a51268c86c6d53cc240f0de8f,2016-06-06 22:33:43,John-David Dalton,Add back `clearTimeout` use for `debounced.cancel`.,False
cf1b9f95956cf93b6e57fb99ec76b3d3fc91ca8a,2016-06-06 11:25:57,John-David Dalton,Update jscs to 3.0.4.,False
b0ec8339fa39b56f49fa90d1894d494ef0a1b4b8,2016-06-06 05:13:19,John-David Dalton,Cleanup and simplify doc examples. [ci skip],False
762748684e75078110c261235ae7b9b87518e021,2016-06-06 03:38:39,John-David Dalton,Add `_.conformsTo`.,False
bdfd5880e92338d2814ddb08436bfc0abf9341b2,2016-06-03 22:31:46,John-David Dalton,Adjust `freeExports` and `freeModule` assignment.,False
9e55e5bcea962bdce3d215958f1708b3fd130243,2016-06-03 18:57:30,John-David Dalton,Move `root` exposure back to the AMD branch.,False
887576e4a5dbde5883a12b8bc7300f9f11a20d3b,2016-06-03 04:01:48,John-David Dalton,Update sauce-tunnel to 2.5.0.,False
ccd1d6ab296b67ca720c286679504b793a8391da,2016-06-03 03:18:25,John-David Dalton,Simplify `_.isBuffer`.,False
fcbb63ad60b67f935a549e3cf02dc1a30ac48356,2016-06-02 21:36:02,John-David Dalton,Ensure helpers work when provided < 1 or > 1 argument.,False
1607e7914c5d519ad20a3c3ecf9b27edaab9ba07,2016-06-02 21:12:00,John-David Dalton,Use faster C++ helpers when available.,False
68e98397abb61b63e6c4067cd0eadb7e74c9c2fd,2016-06-01 20:03:57,John-David Dalton,Add `matches` to `aliasToReal` fp mapping.,False
3983d4f47374adad9317a85bf85e9a804c65c2a8,2016-06-01 12:49:19,John-David Dalton,Update `whereEq` alias.,False
9eda959489fd8d6eada71c7fbdf988e5bbaec2fe,2016-06-01 12:48:49,John-David Dalton,Another round of fp aliases.,False
4880f9923c7943a85076200382d1cfddd0cc5fdd,2016-06-01 12:32:23,John-David Dalton,"Add `fp.assignAll`, `fp.assignInAll`, `fp.defaultsAll`, `fp.defaultsDeepAll`, and `fp.mergeAll`.",False
87e8a4290e2b272a9c8b69b2b0f4ad1a0937d82a,2016-06-01 09:07:50,John-David Dalton,Add more fp aliases.,False
fd96d59963ccbb6a1475d1709febbfc1b271f42e,2016-05-31 23:17:29,John-David Dalton,Add strict mode directive to a few more files.,False
1a1771f0b58cb45a888ce02a6f98e8dd72d6408d,2016-05-31 23:16:57,John-David Dalton,"Align method descriptions with ""This method"" instead of ""A method"". [ci skip]",False
22ed53260f916897762d4246bddf9ab473e78680,2016-05-31 20:57:24,John-David Dalton,Add `basePropertyOf` helper.,False
77cf88a3bf11aa6766cb02d5768513bbf3010340,2016-05-31 10:30:20,John-David Dalton,Add `util.pitch`.,False
695d74d7c515526969ac4401cbf69520abc81234,2016-05-30 05:44:01,John-David Dalton,Add jsdocs to fp build modules.,False
a16473536992e61aaf4cb9f376af411610c2bf84,2016-05-30 05:44:00,John-David Dalton,Shorten return statement descriptions for `isXyz` methods. [ci skip],False
6ccea636b145ef2f612b0d691ffab48ccf35692d,2016-05-30 03:32:27,John-David Dalton,Remove argument number specifier in `methodSpread` note. [closes #2390] [ci skip],False
0ccaf766619654ea994b8e9095545b400ffbbdbc,2016-05-29 11:45:12,John-David Dalton,Cleanup common lib docs. [ci skip],False
593f6f9f863bcb350e0754192afc5ced765087af,2016-05-28 22:46:28,John-David Dalton,Correct doc block for `overArg` helper in `_baseConvert`. [ci skip],False
fbdda6df03cf57c39f59ed01e35077ca9a6b9ab4,2016-05-28 04:06:48,John-David Dalton,Add `overArg` helper.,False
a7dcce3e8d4c9e6c03520d4f6eb2bdee02728acc,2016-05-28 03:08:32,John-David Dalton,Simplify jsdoc arg signatures.,False
ee5718003baf13ed727096e7e970c248fe2e5614,2016-05-28 02:16:00,John-David Dalton,Simplify `getSymbols` fallback.,False
a43065ec08227c4d9c7f124213f8ef9fece147c1,2016-05-26 21:29:01,John-David Dalton,Add `baseGetTag` helper.,False
1740ee91dafca6c2b40a998e46f61c5451d5e1f7,2016-05-26 19:45:18,John-David Dalton,Minor space nit. [ci skip],False
90f95306f9b5d38ff6144fe259b0c1559a18655f,2016-05-26 19:45:18,John-David Dalton,Make `_.defaultTo` return the `defaultValue` for `NaN` and nullish values.,False
0964f9175e6b018f9b4e9cb2d6bc6f95095482f3,2016-05-26 19:45:17,John-David Dalton,Cleanup test descriptions with `NaN`. [ci skip],False
dbde3f88262329466d70bcb544477415cf6b9570,2016-05-26 19:45:17,John-David Dalton,Add link for sorted feature requests to contributing.md. [ci skip],False
33e08baf3fd53ee94750c0b1d9ae029699e7aa10,2016-05-26 19:45:12,John-David Dalton,Update umd doc note. [ci skip],False
6e67ebab055c7752a5d7d7f59058a35bc6197330,2016-05-25 21:16:14,John-David Dalton,Cleanup `_.defaultTo`.,False
5fbc5303ff7e8349d63f9c803d51ef141693f9e0,2016-05-25 10:05:56,Mateo Calle,Added _.defaultTo. (#2381),False
e582ad226a8c9f891a3ad4e106ff5adc27b42593,2016-05-25 09:49:50,John-David Dalton,Use heavy round-tipped rightwards arrow instead of the plain rightwards arrow.,False
dfb71a3a50869e4aa356c34b890f3ca04de13467,2016-05-25 09:45:23,John-David Dalton,Pop stacks when possible.,False
5355f4f25e12217126585e27c3e2af6617ca544e,2016-05-25 01:12:14,John-David Dalton,Remove `indexOfNaN` in favor of `baseFindIndex`.,False
98c422d227fb9110cc4971f545c7d0e96dc66c03,2016-05-24 22:13:00,John-David Dalton,Avoid inspecting the entire key-value array when adding values to a stack.,False
e18b577d20f9719f393971260856c1e4ed25e72d,2016-05-24 12:53:21,John-David Dalton,Add `Map` guard to `stackSet`.,False
7226df593e639cfde9f7b8dea9a8b3008ffa7847,2016-05-24 12:52:59,John-David Dalton,Clarify `createSet` doc description. [ci skip],False
8a376f647e14556e6372d232d3072da87dac63d4,2016-05-24 12:26:55,John-David Dalton,Cleanup iteratee arguments test labels.,False
050087f6c4d69544e6866a05417277fe4ae6b11c,2016-05-24 12:26:23,John-David Dalton,"Cleanup ""find"" tests.",False
c67e3472556d93806cfd4cb8c7f85d841692a634,2016-05-24 05:09:54,John-David Dalton,Make `_.isEqual` treat invalid dates as equiv.,False
3fdac985c7f87324406df41bd1ed9d7af58d8830,2016-05-24 05:09:04,John-David Dalton,Reduce `createFind`.,False
02ff3e625861154c90b6eb3842c631045207b3d0,2016-05-23 23:33:10,John-David Dalton,"Remove ""unique"" mention from `_.difference` docs. [ci skip] [closes #2372]",False
65ce1b0bb5f9dafd553d1294c17376843980b296,2016-05-23 22:37:25,John-David Dalton,Remove unnecessary `type` tag. [ci skip],False
7e8528104bcdb8556fe4e875c59f7a781ff236ca,2016-05-23 22:37:25,John-David Dalton,Increment package version to enable ci tests.,False
40ac55acb6a6966274929b33e071bfd73f8f5bd3,2016-05-23 21:28:01,John-David Dalton,Bump to v4.13.1.,False
42c639d2522f950a0f2f6945d47125d4b524ee84,2016-05-23 21:27:55,John-David Dalton,Rebuild lodash and docs.,False
d110b64ee4af316c357a56cf283b7f02ec3d4973,2016-05-23 21:17:43,John-David Dalton,Ensure `_.find` and `_.findLast` pass the correct key param to `predicate`. [closes #2367],False
a2617d810c893f79abb246c2a7aa19f8ff4a3a82,2016-05-23 21:17:24,John-David Dalton,Add failing tests for #2367.,False
90d07bc04cc4459e87c67e7722918224ff0dda6a,2016-05-23 10:41:15,John-David Dalton,Simplify `isMaskable` assignment.,False
013d9db86f309b346a7b80272e685dae72059131,2016-05-23 08:00:21,John-David Dalton,Bump to v4.13.0.,False
9d4d725bc79a7b7a8df2360beb0d099a60bf2f1f,2016-05-23 08:00:13,John-David Dalton,Rebuild lodash and docs.,False
9881cc9e1055cf8cbf2281ee758d3659f7f0eb6e,2016-05-23 07:58:32,John-David Dalton,"Add `fp.unionBy`, `fp.unionWith`, `fp.uniqWith`, `fp.xorBy`, and `fp.xorWith` tests.",False
01474fed0b430296d9a5c73ae370e8038d9980e4,2016-05-23 07:36:32,John-David Dalton,Add `fp.intersectionBy` and `fp.intersectionWith` tests.,False
024e6d8ae83f601607749ee8fbb600a698371ed0,2016-05-23 07:35:54,John-David Dalton,Add `fp.differenceBy` and `fp.differenceWith` tests.,False
607ba653f77bbdbe572f0a6ddeafa05c2ca86b3d,2016-05-23 07:34:32,John-David Dalton,"Update doc examples and tests for `_.difference`, `_.intersection`, `_.union`, `_.uniq`, and `_.xor` methods.",False
9090c1904fce3b08300621ce8f2bd1bb196a03bf,2016-05-23 07:34:31,John-David Dalton,Add `_.property` shorthand note to `_.countBy` docs. [ci skip],False
158b76236704d24f511cb65f01bc75f5d6c9a134,2016-05-22 13:38:26,John-David Dalton,"Split up ""mutation"" and ""with"" method tests.",False
e8b3b2dc31030aa431232153356510151ec10773,2016-05-22 13:38:26,John-David Dalton,Use `isEven` in `_.remove` test.,False
5d72eec742059129a29f27b617ee5da0869b580a,2016-05-22 13:38:26,John-David Dalton,Reorg `find` tests.,False
6fe020c920d46b5786cf7c3c504527a4bc263b04,2016-05-22 13:38:26,John-David Dalton,Add `fp.findFrom` and `fp.findLastFrom` tests.,False
40c5a6af49c97e1eef4e2c12c6b4de2a13e550f2,2016-05-22 02:56:54,John-David Dalton,Remove `without` from `skipRearg` mapping. [closes #2365],False
803dce242b179c6fd64ef41aa3231b35c78ec21e,2016-05-22 00:27:02,John-David Dalton,Update sortedIndex method doc examples. [ci skip],False
4ed722ccd83366c3e6d4ef835cf48a7459662609,2016-05-22 00:27:02,John-David Dalton,Prefer array use for doc examples of params that accept arrays. [ci skip],False
f35d479d5e67732993fd05fc84d92a9d8c823d48,2016-05-21 10:22:55,John-David Dalton,Update jquery to 2.2.4 and webpack to 1.13.1.,False
f3af61de973551510877ff3fc5b7145dddfdb1e6,2016-05-21 10:02:03,John-David Dalton,Use stubs in mask functions.,False
077fb890836ce464400711a5f998362bc014d9c3,2016-05-21 10:02:03,John-David Dalton,Simplify `getNative`.,False
d4d4390846e00ce79f4eb564cfd71ac4d5c7a11e,2016-05-21 10:02:03,John-David Dalton,Use `_.stubFalse` in `_.isBuffer`.,False
33e54546fe8eee294562a0fc0fb23bb16b107d31,2016-05-21 10:01:58,John-David Dalton,Make stub functions hoistable.,False
bf008e06808a7041ed5638f024442cd95be069e6,2016-05-20 23:06:18,John-David Dalton,"Add fp `methodRearg` mappings for set ""with"" and ""by"" methods. [closes #2359]",False
08694bd709309afc7ef08e088657bd946ecbfd9a,2016-05-20 21:30:45,John-David Dalton,Fix `markdown-doctest` run.,False
91242440fc2c602b5e27228b22c6021b22216e2d,2016-05-20 21:12:03,John-David Dalton,Should not ignore empty brackes and dots.,False
68ae6fc2122c4ea23ae42f9b176e20cffde2d7ba,2016-05-20 20:45:24,John-David Dalton,Ensure round methods don't return `NaN` for large `precision` values.,False
14a16c2a7a13746d4e2a58044f9ab59a50fcc109,2016-05-20 10:48:51,John-David Dalton,Remove unnecessary doctrine fixes.,False
9cbb50d3a60be0a790615c7aa13d6f23c2b5e994,2016-05-20 10:06:29,John-David Dalton,Remove unnecessary `defineProperty` guards.,False
47635b99785063156525e0da7634e0fa08d6a084,2016-05-20 10:05:44,John-David Dalton,Assign `setTimeout` to itself to avoid leak detection.,False
f90c3f24837c3288f720dfd4591a81a1ad60f976,2016-05-20 08:17:20,John-David Dalton,Ensure `_.pullAll` works with the same value for `array` and `values`. [closes #2356],False
5a67ecc1420ec663eef4abc8d6ddf69c29c70587,2016-05-20 04:45:53,John-David Dalton,Use `setProperty` to mock `setTimeout` to avoid global leak fails in older browsers.,False
a542f8ab542cc7ac1ead567ed74c38a7b24ea789,2016-05-20 02:22:18,John-David Dalton,Remove `clearTimeout` use.,False
f32349db7d737a4f22c4f3767843f3652b8840fa,2016-05-20 02:09:36,John-David Dalton,Skip `setTimout` mock test in PhantomJS.,False
32f5db3f727dbe8428c92bacd07daeeefef3d576,2016-05-20 02:09:36,John-David Dalton,Fix failing `_.delay` test.,False
670e3983b40c21e4967c13a097cc2821b70ce105,2016-05-20 02:09:35,John-David Dalton,Cleanup `_.delay` and `_.defer` tests.,False
e1cc4d855213c3d6a43b6cec20ce5f3052508e55,2016-05-20 02:09:31,John-David Dalton,Add mock `Date.now` and `setTimeout` tests.,False
8422bb37b093f18dc0de1dc16bf91f8f5b25b98a,2016-05-19 20:58:49,John-David Dalton,Group `clearTimeout` and `setTimeout`.,False
ebf9b64062c228e30c0778854b8b4f280cf62740,2016-05-19 20:31:17,Arend van Beelen jr,Little doc correction for _.endsWith(). (#2355),False
56b397b506cb0121d6e3c20b55d13026f79c9474,2016-05-19 06:10:12,John-David Dalton,Simplify `_.conforms` doc example. [ci skip],False
de6cc79ac80301ddd6610dc854b509f5ee7dae0a,2016-05-19 06:09:37,John-David Dalton,Shorten `_.defer` doc comment. [ci skip],False
d28395fdb9a7352bbcb853bb71de973d4d8bad13,2016-05-19 03:21:54,John-David Dalton,Replace `toPairs` with `keys` in `getMatchData`.,False
84b8ee7bdace8ea4d6a34fe00f6df85c8b2d4cb6,2016-05-19 02:20:07,John-David Dalton,"Allow `clearTimeout`, `setTimeout`, and `Date.now` to be mocked.",False
b56c7323324d6e5405552d002c24b00eb135dc16,2016-05-18 13:01:25,John-David Dalton,Cleanup `fp.findFrom` and `fp.indexOfFrom` tests.,False
041c1b4586f1ee47388a3b69a95bfb770df599f7,2016-05-18 11:53:53,John-David Dalton,Simplify find tests `expected`.,False
0edc480d175c350a6f2066dae9bdfa9bf7c51a09,2016-05-18 01:44:20,John-David Dalton,Increment package version to enable ci tests.,False
1a3bcb4ebd1bec7a90b0a258e6b5bfa9ff130f91,2016-05-17 13:22:38,John-David Dalton,Add `_.findLast` tests for `fromIndex` values.,False
7d8c2a84b79a8a5960bf7e9af9e838d88f52cf99,2016-05-17 13:22:25,John-David Dalton,Cleanup up from `fromIndex` and `length` test labels.,False
4faac431c4feda15f841ddc40937f1c584f9d3e2,2016-05-17 07:04:10,John-David Dalton,Make `_.debounce` and `_.throttle` tests align on dummy args.,False
df9ded3282428db6caa9f8693dd016350ae10486,2016-05-17 07:03:36,John-David Dalton,Fix `_.throttle` test for system time of `0`.,False
1fe8d1679e19f7b0c6c981ac6b09ed4ef0df3ea6,2016-05-17 07:01:33,John-David Dalton,Add nullish guards to private methods used by lodash-webpack-plugin.,False
708505f2b1e607ec47da30e3b4d2158255aa0014,2016-05-17 07:01:02,John-David Dalton,Minor doc note fixes. [ci skip],False
b2da5ee1a7b778a31833a9241746b5581a5808cd,2016-05-17 07:00:12,John-David Dalton,Add backticks to error message. [ci skip],False
315e751f43931548f3deeca8a58c655c13b942b2,2016-05-17 06:59:30,John-David Dalton,Add `_.isNative` doc note. [ci skip],False
dc5544223fc30e5d228b898bb4cb783e33bc3999,2016-05-17 04:26:03,John-David Dalton,Use `new` operator when throwing an error for consistency.,False
c14728d31a9d9f6852228a47ba1c9b7c8f6e54e8,2016-05-17 02:05:05,John-David Dalton,More test cleanup.,False
7d4b154866546bdbab1fc6bed08544ef7147e9ae,2016-05-16 23:17:27,John-David Dalton,Use consistent `results` var name in debounce & throttle tests.,False
b69647a0c35f14754c2e868dfc52f3b12732ba9a,2016-05-16 23:07:00,John-David Dalton,Add `isModularize` check for `_.throttle` test for system time of `0`.,False
d054442e2cfa6e4b0943261631d27d20a2781c29,2016-05-16 23:01:20,John-David Dalton,Cleanup date mocks.,False
e50bf1fb443fa50bddb89423337f17ba8ea532fd,2016-05-16 21:08:20,John-David Dalton,Add `_.throttle` test for a system time of `0`.,False
d40b6a75da79a19af48d2ac1832e8fb66c91b6aa,2016-05-16 20:47:15,John-David Dalton,Test label cleanup for find methods.,False
e124e7fb5fb15a8eca8f12d57fc3393f979cf0ae,2016-05-16 13:30:26,John-David Dalton,Init `lastCallTime` as `undefined` to avoid issues when the sytem time is `0`. [closes #2342],False
7c3a163f9c06c10b221b32dc5d1da99da4641e44,2016-05-16 10:59:32,John-David Dalton,Add back `_.includes` test for strings with a `fromIndex`.,False
03af0791aab2d0b9807c5a0951de7242c69f012a,2016-05-16 10:16:33,John-David Dalton,Remove dead code from tests.,False
464885a5397785a701c1880ad9cd0fbc3afd1a7b,2016-05-16 09:27:10,John-David Dalton,Add `getValue` helper.,False
